ICAO.Code,IATA.Code,Airport.Name,City,Country,Latitude,Longitude
GEHM,N/A,N/A,MELILLA,SPANISH NORTH AFRICA,0,0
GEML,MLN,MELILLA,MELILLA,SPANISH NORTH AFRICA,35.28,-2.956
GFBN,BTE,N/A,BONTHE,SIERRA LEONE,0,0
GFBO,KBS,N/A,BO,SIERRA LEONE,0,0
GFGK,GBK,N/A,GBANGBATOK,SIERRA LEONE,0,0
GFHA,HGS,HASTINGS,HASTINGS,SIERRA LEONE,8.394,-13.128
GFKB,KBA,N/A,KABALA,SIERRA LEONE,0,0
GFKE,KEN,N/A,KENEMA,SIERRA LEONE,0,0
GFLL,FNA,FREETOWN LUNGI,FREETOWN,SIERRA LEONE,8.616,-13.195
GFTO,N/A,N/A,TONGO,SIERRA LEONE,0,0
GFYE,WYE,N/A,YENGEMA,SIERRA LEONE,0,0
GGBB,N/A,N/A,BAMBADINCA,GUINEA BISSAU,0,0
GGBE,N/A,N/A,BEDANDA,GUINEA BISSAU,0,0
GGBF,N/A,N/A,BAFATA,GUINEA BISSAU,0,0
GGBI,N/A,N/A,BISSORA,GUINEA BISSAU,0,0
GGBO,N/A,N/A,BOLAMA,GUINEA BISSAU,0,0
GGBU,N/A,N/A,BUBAQUE,GUINEA BISSAU,0,0
GGCC,N/A,N/A,CACINE,GUINEA BISSAU,0,0
GGCF,N/A,CUFAR,CUFAR,GUINEA BISSAU,11.288,-15.181
GGCG,N/A,N/A,CANTCHUNGO,GUINEA BISSAU,0,0
GGCT,N/A,N/A,CATIO,GUINEA BISSAU,0,0
GGCV,N/A,N/A,CARAVELA,GUINEA BISSAU,0,0
GGEP,N/A,N/A,EMPADA,GUINEA BISSAU,0,0
GGFO,N/A,N/A,FORMOSA,GUINEA BISSAU,0,0
GGFR,N/A,N/A,FARIM,GUINEA BISSAU,0,0
GGFU,N/A,N/A,FULACUNDA,GUINEA BISSAU,0,0
GGGA,N/A,N/A,GALINHAS,GUINEA BISSAU,0,0
GGGB,N/A,N/A,GABU,GUINEA BISSAU,0,0
GGMS,N/A,N/A,MANSOA,GUINEA BISSAU,0,0
GGOV,BXO,BISSAU OSWALDO VIEIRA INTERNATIONAL,BISSAU,GUINEA BISSAU,11.895,-15.654
GGPC,N/A,N/A,PECIXE,GUINEA BISSAU,0,0
GGPR,N/A,N/A,PIRADA,GUINEA BISSAU,0,0
GGSD,N/A,N/A,SAO DOMINGOS,GUINEA BISSAU,0,0
GGTT,N/A,N/A,TITE,GUINEA BISSAU,0,0
GGUN,N/A,N/A,UNO,GUINEA BISSAU,0,0
GGVR,N/A,N/A,VARELA,GUINEA BISSAU,0,0
GLBU,UCN,N/A,BUCHANAN,LIBERIA,0,0
GLCM,N/A,N/A,ROBERTSPORT,LIBERIA,0,0
GLCP,CPA,N/A,HARPER,LIBERIA,0,0
GLGE,SNI,N/A,GREENVILLE,LIBERIA,0,0
GLMR,MLW,MONROVIA SPRIGGS PAYNE,MONROVIA,LIBERIA,6.289,-10.759
GLNA,NIA,N/A,GRASSFIELD,LIBERIA,0,0
GLRB,ROB,MONROVIA ROBERTS INTERNATIONAL,MONROVIA,LIBERIA,6.234,-10.362
GLSK,N/A,N/A,SANNIQUELLIE,LIBERIA,0,0
GLST,N/A,N/A,SASSTOWN,LIBERIA,0,0
GLTN,THC,N/A,TCHIEN,LIBERIA,0,0
GLVA,N/A,N/A,VOINJAMA,LIBERIA,0,0
GMAA,AGA,INEZGANE,AGADIR,MOROCCO,30.381,-9.546
GMAT,TTA,PLAGE BLANCHE,TAN TAN,MOROCCO,28.448,-11.161
GMAZ,N/A,N/A,ZAGORA,MOROCCO,0,0
GMFA,N/A,N/A,OUEZZANE,MOROCCO,0,0
GMFF,FEZ,SAISS,FEZ,MOROCCO,33.927,-4.978
GMFI,N/A,IFRANE,IFRANE,MOROCCO,33.505,-5.153
GMFK,ERH,MOULAY ALI CHERIF,ER-RACHIDIA,MOROCCO,31.949,-4.401
GMFM,MEK,BASSATINE,MEKNES,MOROCCO,33.879,-5.515
GMFN,N/A,TAOUIMA,NADOR,MOROCCO,35.153,-2.92
GMFO,OUD,ANGADS,OUJDA,MOROCCO,34.787,-1.924
GMFT,N/A,N/A,TOUAHAR,MOROCCO,0,0
GMFU,N/A,N/A,FEZ,MOROCCO,0,0
GMFZ,N/A,N/A,TAZA,MOROCCO,0,0
GMMB,N/A,N/A,BEN SLIMANE,MOROCCO,0,0
GMMC,CAS,ANFA,CASABLANCA,MOROCCO,33.553,-7.661
GMMD,N/A,N/A,BENI-MELLAL,MOROCCO,0,0
GMME,RBA,SALE,RABAT,MOROCCO,34.051,-6.751
GMMF,SII,SIDI IFNI,SIDI IFINI,MOROCCO,29.369,-10.18
GMMI,N/A,ESSAOUIRA,ESSADOUIRA,MOROCCO,31.404,-9.685
GMMJ,N/A,N/A,EL JADIDA,MOROCCO,0,0
GMMK,N/A,N/A,KHOURIBGA,MOROCCO,0,0
GMMN,CMN,MOHAMMED V,CASABLANCA,MOROCCO,33.368,-7.588
GMMO,N/A,N/A,TAROUDANT,MOROCCO,0,0
GMMS,SFI,N/A,SAFI,MALTA,0,0
GMMT,N/A,N/A,CASABLANCA,MOROCCO,0,0
GMMX,RAK,MENARA,MARRAKECH,MOROCCO,31.607,-8.036
GMMY,NNA,KENITRA,KENTIRA,MOROCCO,34.299,-6.596
GMMZ,OZZ,OUARZAZATE,OUARZAZATE,MOROCCO,30.939,-6.909
GMTA,AHU,CHERIF EL IDRISSI,AL HOCIEMA,MOROCCO,35.177,-3.839
GMTN,TTU,SANIAT RMEL,TETOUAN,MOROCCO,35.594,-5.32
GMTT,TNG,IBN BATOUTA,TANGER,MOROCCO,35.727,-5.917
GOGG,ZIG,ZIGUINCHOR,ZIGUINCHOR,SENEGAL,12.556,-16.282
GOGK,KDA,KOLDA,KOLDA,SENEGAL,12.88,-14.955
GOGS,CSK,CAP SKIRING,CAP SKIRING,SENEGAL,12.41,-16.746
GOOD,N/A,N/A,DIOURBEL,SENEGAL,0,0
GOOG,N/A,N/A,LINGUERE,SENEGAL,0,0
GOOK,KLC,KAOLACK,KAOLACK,SENEGAL,14.147,-16.051
GOOY,DKR,LEOPOLD SEDAR SENGHOR INTERNATIONAL,DAKAR,SENEGAL,14.739,-17.49
GOSM,MAX,N/A,MATAM,SENEGAL,0,0
GOSP,POD,N/A,PODOR,SENEGAL,0,0
GOSR,RDT,N/A,RICHARD TOLL,SENEGAL,0,0
GOSS,XLS,SAINT LOUIS,ST. LOUIS,SENEGAL,16.05,-16.461
GOTB,BXE,BAKEL,BAKEL,SENEGAL,14.847,-12.468
GOTK,KGG,KEDOUGOU,KEDOUGOU,SENEGAL,12.572,-12.22
GOTN,N/A,N/A,NIOKOLO KOBA,SENEGAL,0,0
GOTS,SMY,N/A,SIMENTI,SENEGAL,0,0
GOTT,TUD,TAMBACOUNDA,TAMBACOUNDA,SENEGAL,13.737,-13.653
GQNA,IEO,AIOUN EL ATROUSS,AIOUN EL ATROUSS,MAURITANIA,16.711,-9.638
GQNB,OTL,N/A,BOUTILIMIT,MAURITANIA,0,0
GQNC,THI,N/A,TICHITT,MAURITANIA,0,0
GQND,TIY,TIDJIKJA,TIDJIKJA,MAURITANIA,18.57,-11.423
GQNE,BGH,N/A,BOGUE,MAURITANIA,0,0
GQNF,KFA,KIFFA,KIFFA,MAURITANIA,16.59,-11.406
GQNI,EMN,NEMA,NEMA,MAURITANIA,16.622,-7.314
GQNJ,AJJ,N/A,AKJOUJT,MAURITANIA,0,0
GQNK,KED,KAEDI,KAEDI,MAURITANIA,16.159,-13.508
GQNL,MOM,N/A,MOUDJERIA,MAURITANIA,0,0
GQNM,TMD,N/A,TIMBEDRA,MAURITANIA,0,0
GQNN,NKC,NOUAKCHOTT,NOUAKSCHOTT,MAURITANIA,18.098,-15.948
GQNR,N/A,N/A,ROSSO,MAURITANIA,0,0
GQNS,SEY,SELIBADY,SELIBABI,MAURITANIA,15.179,-12.207
GQNT,THT,N/A,TAMCHAKETT,MAURITANIA,0,0
GQNU,N/A,N/A,M'BOUT,MAURITANIA,0,0
GQPA,ATR,ATAR,ATAR,MAURITANIA,20.507,-13.043
GQPF,FGD,N/A,F'DERIK,MAURITANIA,0,0
GQPP,NDB,NOUADHIBOU,NOUADHIBOU,MAURITANIA,20.928,-17.031
GQPT,N/A,BIR MOGHREIN,BIR MOGHREIN,MAURITANIA,25.237,-11.589
GQPZ,OUZ,N/A,ZOUERATT,MAURITANIA,0,0
GSAI,N/A,N/A,EL AAIUN,OCCIDENTAL SAHARA,0,0
GSVO,N/A,N/A,VILLA CISNEROS,OCCIDENTAL SAHARA,0,0
GUFA,FIG,FRIA,FIRA,GUINEA,10.351,-13.569
GUFH,FAA,FARANAH,FARANAH,GUINEA,10.036,-10.77
GUGO,N/A,N/A,BANAKORO,GUINEA,0,0
GUKR,N/A,N/A,KAMSAR,GUINEA,0,0
GUKU,KSI,N/A,KISSIDOUGOU,GUINEA,0,0
GULB,LEK,LABE,LABE,GUINEA,11.326,-12.287
GUMA,MCA,MACENTA,MACENTA,GUINEA,8.481,-9.526
GUNZ,NZE,NZEREKORE,N'ZEREKORE,GUINEA,7.806,-8.702
GUOK,BKJ,N/A,BOKE,GUINEA,0,0
GUSA,N/A,N/A,SANGAREDI,GUINEA,0,0
GUSB,SBI,N/A,KOUNDARA,GUINEA,0,0
GUSI,GII,N/A,SIGUIRI,GUINEA,0,0
GUXN,KNN,N/A,KANKAN,GUINEA,0,0
GVAC,SID,AMILCAR CABRAL INTERNATIONAL,AMILCAR CABRAL,CAPE VERDE ISLANDS,16.741,-22.949
GVBA,BVC,RABIL,BOA VISTA,CAPE VERDE ISLANDS,16.137,-22.889
GVFM,RAI,FRANCISCO MENDES,FRANCISCO MENDEZ,CAPE VERDE ISLANDS,14.924,-23.493
GVMA,MMO,MAIO,MAIO,CAPE VERDE ISLANDS,15.156,-23.214
GVMT,N/A,N/A,MOSTEIROS,CAPE VERDE ISLANDS,0,0
GVPR,RAI,N/A,PRAIA,CAPE VERDE ISLANDS,0,0
GVSF,N/A,N/A,SAO FELIPE,CAPE VERDE ISLANDS,0,0
GVSN,SNE,PREGUICA,SAO NOCOLAU ISLAND,CAPE VERDE ISLANDS,16.588,-24.284
GVSV,VXE,SAO PEDRO,SAO VICENTE ISLAND,CAPE VERDE ISLANDS,16.834,-25.057
GYGM,N/A,N/A,GIMLI,CANADA,0,0
HAAB,ADD,BOLE INTERNATIONAL,ADDIS ABABA,ETHIOPIA,8.977,38.8
HAAD,N/A,N/A,ADABA,ETHIOPIA,0,0
HAAG,N/A,N/A,AGORDAT,ETHIOPIA,0,0
HAAL,N/A,LIDETA,ADDIS ABABA,ETHIOPIA,9.004,38.726
HAAM,AMH,N/A,ARBA MINCH,ETHIOPIA,0,0
HAAW,N/A,N/A,AWASH,ETHIOPIA,0,0
HAAX,AXU,N/A,AXUM,ETHIOPIA,0,0
HAAY,ASM,N/A,ASMARA,ETHIOPIA,0,0
HABB,XBL,N/A,BUNNO BEDELE,ETHIOPIA,0,0
HABC,BCO,N/A,BACO,ETHIOPIA,0,0
HABD,BJR,BAHIR DAR,BAHAR DAR,ETHIOPIA,11.608,37.321
HABE,BEI,N/A,BEICA,ETHIOPIA,0,0
HABU,BCY,N/A,BULCHI,ETHIOPIA,0,0
HADB,N/A,N/A,DAGABOUR,ETHIOPIA,0,0
HADC,DSE,N/A,DESSIE,ETHIOPIA,0,0
HADD,DEM,N/A,DEMBIDOLLO,ETHIOPIA,0,0
HADK,ABK,N/A,KABRE DARE,ETHIOPIA,0,0
HADL,N/A,N/A,DALLOL,ETHIOPIA,0,0
HADM,DBM,N/A,DEBRE MARCOS,ETHIOPIA,0,0
HADN,N/A,N/A,DANGUILLA,ETHIOPIA,0,0
HADO,N/A,N/A,DODOLA,ETHIOPIA,0,0
HADR,DIR,ABA TENNA DEJAZMATCH YILMA INTERNATIONAL,DIRE DAWA,ETHIOPIA,9.625,41.854
HADT,DBT,N/A,DEBRE TABOR,ETHIOPIA,0,0
HAFN,N/A,N/A,FINCHA,ETHIOPIA,0,0
HAGB,GOB,N/A,GOBA,ETHIOPIA,0,0
HAGH,GNN,N/A,GHINNIR,ETHIOPIA,0,0
HAGL,N/A,N/A,GALADI,ETHIOPIA,0,0
HAGM,GMB,GAMBELLA,GAMBELLA,ETHIOPIA,8.128,34.563
HAGN,GDQ,GONDER,GONDAR,ETHIOPIA,12.518,37.432
HAGO,GCE,N/A,GODE,ETHIOPIA,0,0
HAGR,GOR,N/A,GORE,ETHIOPIA,0,0
HAGU,N/A,N/A,GURA,ETHIOPIA,0,0
HAHM,N/A,HARAR MEDA,DEBRE ZEIT,ETHIOPIA,8.716,39.008
HAHS,N/A,N/A,HOSSANA,ETHIOPIA,0,0
HAHU,HUE,N/A,HUMERA,ETHIOPIA,0,0
HAJJ,N/A,N/A,JIJIGA,ETHIOPIA,0,0
HAJM,JIM,ABA SEGUD,JIMMA,ETHIOPIA,7.666,36.816
HAKL,N/A,N/A,KELAFO,ETHIOPIA,0,0
HALA,AWA,N/A,AWASA,ETHIOPIA,0,0
HALL,LLI,LALIBELLA,LALIBELLA,ETHIOPIA,11.975,38.98
HAME,N/A,N/A,MIESO,ETHIOPIA,0,0
HAMJ,N/A,N/A,MAJI,ETHIOPIA,0,0
HAMK,MQX,MEKELE,MAKALE,ETHIOPIA,13.467,39.533
HAML,MZX,N/A,MASSLO,ETHIOPIA,0,0
HAMM,ETE,N/A,METEMA,ETHIOPIA,0,0
HAMN,NDM,N/A,MENDI,ETHIOPIA,0,0
HAMO,OTA,N/A,MOTA,ETHIOPIA,0,0
HAMR,MUJ,N/A,MUI RIVER,ETHIOPIA,0,0
HAMS,MSW,N/A,MASSAWA,ETHIOPIA,0,0
HAMT,MTF,N/A,MIZAN TEFERI,ETHIOPIA,0,0
HANG,N/A,N/A,NEGHELLE,ETHIOPIA,0,0
HANJ,N/A,N/A,NEJO,ETHIOPIA,0,0
HANK,NEK,N/A,NEKEMTE,ETHIOPIA,0,0
HASB,ASA,N/A,ASSAB,ETHIOPIA,0,0
HASD,SXU,N/A,SODO,ETHIOPIA,0,0
HASH,N/A,N/A,SHEIK HUSSEIN,ETHIOPIA,0,0
HASO,ASO,N/A,ASOSA,ETHIOPIA,0,0
HATO,N/A,N/A,TENDAHO,ETHIOPIA,0,0
HATP,TIE,N/A,TIPPI,ETHIOPIA,0,0
HATS,TES,N/A,TESSENEI,ETHIOPIA,0,0
HAWC,WAC,N/A,WACCA,ETHIOPIA,0,0
HBBA,BJM,BUJUMBURA INTERNATIONAL,BUJUMBURA,BURUNDI,-3.324,29.318
HBBE,GID,N/A,GITEGA,BURUNDI,0,0
HBBK,N/A,N/A,KIOFI-GIHOFI,BURUNDI,0,0
HBBL,N/A,N/A,NYANZA-LAC,BURUNDI,0,0
HBBM,N/A,N/A,MUGERA,BURUNDI,0,0
HBBN,N/A,N/A,NYAKAGUNDA,BURUNDI,0,0
HBBO,KRE,N/A,KIRUNDO,BURKINA FASO,0,0
HCMA,ALU,N/A,ALULA,SOMALIA,0,0
HCMB,N/A,BAIDOA,BAIDOA,SOMALIA,3.099,43.624
HCMC,N/A,N/A,CANDALA,SOMALIA,0,0
HCMD,N/A,N/A,BARDERA,SOMALIA,0,0
HCME,N/A,N/A,EIL,SOMALIA,0,0
HCMF,N/A,N/A,BOSASO,SOMALIA,0,0
HCMG,N/A,N/A,GARDO,SOMALIA,0,0
HCMH,HGA,HARGEISA,HARGEISA,SOMALIA,9.518,44.089
HCMI,BBO,BERBERA,BERBERA,SOMALIA,10.389,44.941
HCMJ,N/A,N/A,LUGH FERRANDI,SOMALIA,0,0
HCMK,KMU,KISIMAYU,KISMAYU,SOMALIA,-0.377,42.459
HCML,N/A,N/A,EL BUR,SOMALIA,0,0
HCMM,MGQ,MOGADISHU,MOGADISHU,SOMALIA,2.014,45.305
HCMN,N/A,N/A,BELET UEN,SOMALIA,0,0
HCMO,N/A,N/A,OBBIA,SOMALIA,0,0
HCMP,N/A,N/A,LAS ANOD,SOMALIA,0,0
HCMR,GLK,N/A,GALCAIO,SOMALIA,0,0
HCMS,N/A,N/A,SCUSCIUBAN,SOMALIA,0,0
HCMU,N/A,N/A,ERIGAVO,SOMALIA,0,0
HCMV,BUO,N/A,BURAO,SOMALIA,0,0
HEAR,N/A,EL ARISH INTERNATIONAL,EL ARISH,EGYPT,31.073,33.836
HEAT,N/A,ASYUT INTERNATIONAL,ASYUT,EGYPT,27.046,31.012
HEAX,ALY,ALEXANDRIA INTERNATIONAL,ALEXANDRIA,EGYPT,31.184,29.949
HEBL,ABS,ABU SIMBEL,ABU SIMBEL,EGYPT,22.376,31.612
HECA,CAI,CAIRO INTERNATIONAL,CAIRO,EGYPT,30.122,31.406
HECW,N/A,CAIRO WEST,CAIRO,EGYPT,30.116,30.915
HEEM,N/A,EMBABA,EMBABA,EGYPT,30.074,31.192
HEGN,HRG,HURGHADA INTERNATIONAL,HURGHADA,EGYPT,27.184,33.798
HEGR,N/A,EL GORA,EL-GORA,EGYPT,31.069,34.129
HEKB,N/A,N/A,EL NAKAB,EGYPT,0,0
HELX,LXR,LUXOR INTERNATIONAL,LUXOR,EGYPT,25.671,32.706
HEMM,MUH,MERSA MATRUH,MERSA-MATRUH,EGYPT,31.325,27.222
HENY,UVL,N/A,NEW VALLEY,EGYPT,0,0
HEPS,PSD,PORT SAID,PORT SAID,EGYPT,31.279,32.24
HERN,N/A,N/A,RAS-NASRANI,EGYPT,0,0
HESC,SKV,ST CATHERINE INTERNATIONAL,ST. CATHERINE,EGYPT,28.685,34.063
HESN,ASW,ASWAN INTERNATIONAL,ASWAN,EGYPT,23.964,32.82
HETR,ELT,EL TOR,EL-TOR,EGYPT,28.209,33.645
HFFF,JIB,N/A,DJIBOUTI,DJIBOUTI,0,0
HKAM,ASV,N/A,AMBOSELI,KENYA,0,0
HKBA,N/A,N/A,BUSIA,KENYA,0,0
HKBR,N/A,N/A,BURA,KENYA,0,0
HKBU,N/A,N/A,BUNGOMA,KENYA,0,0
HKEL,EDL,ELDORET INTERNATIONAL,ELDORET,KENYA,0.404,35.238
HKEM,N/A,N/A,EMBU,KENYA,0,0
HKES,N/A,N/A,ELIYE SPRINGS,KENYA,0,0
HKFG,FER,N/A,KALOKOL,KENYA,0,0
HKGA,GAS,GARISSA,GARISSA,KENYA,-0.463,39.648
HKGT,N/A,N/A,GARBA TULA,KENYA,0,0
HKHB,N/A,N/A,HOMA BAY,KENYA,0,0
HKHO,N/A,N/A,HOLA,KENYA,0,0
HKIS,N/A,ISIOLO,ISIOLO,KENYA,0.339,37.591
HKKA,N/A,N/A,KABARAK,KENYA,0,0
HKKE,N/A,N/A,KEEKOROK,KENYA,0,0
HKKG,N/A,KAKAMEGA,KAKAMEGA,KENYA,0.271,34.787
HKKI,KIS,KISUMU,KISUMU,KENYA,-0.086,34.729
HKKL,ILU,N/A,KILAGUNI,KENYA,0,0
HKKR,KEY,N/A,KERICHO,KENYA,0,0
HKKS,N/A,N/A,KISII,KENYA,0,0
HKKT,KTL,KITALE,KITALE,KENYA,0.972,34.958
HKLG,N/A,N/A,LOKITAUNG,KENYA,0,0
HKLK,N/A,LOKICHOGGIO,LOKICHOGGIO,KENYA,4.204,34.348
HKLO,LOK,LODWAR,LODWAR,KENYA,3.122,35.609
HKLT,N/A,N/A,LOITOKITOK,KENYA,0,0
HKLU,LAU,LAMU MANDA,LAMU,KENYA,-2.252,40.913
HKLY,LOY,LOYENGALANI,LOYANGALANI,KENYA,2.763,36.718
HKMA,NDE,MANDERA,MANDERA,KENYA,3.934,41.844
HKMB,RBT,MARSABIT,MARSABIT,KENYA,2.345,37.999
HKMG,N/A,N/A,MAGADI,KENYA,0,0
HKMI,N/A,N/A,MARALAL,KENYA,0,0
HKMK,N/A,MULIKA,MERU,KENYA,0.23,38.17
HKML,MYD,MALINDI,MALINDI,KENYA,-3.229,40.102
HKMO,MBA,MOI INTERNATIONAL,MOMBASA,KENYA,-4.035,39.594
HKMR,N/A,N/A,MACKINNON ROAD,KENYA,0,0
HKMT,N/A,N/A,MITITO ANDEI,KENYA,0,0
HKMU,N/A,N/A,MAKINDU,KENYA,0,0
HKMY,OYL,MOYALE LOWER,MOYALE LOWER,KENYA,3.47,39.101
HKNA,NBO,N/A,NAIROBI,KENYA,0,0
HKNI,NYE,NYERI,NYERI,KENYA,-0.369,36.98
HKNK,NUU,N/A,NAKURU,KENYA,0,0
HKNO,N/A,N/A,NAROK,KENYA,0,0
HKNV,N/A,NAIVASHA,NAIVASHA,KENYA,-0.788,36.433
HKNW,WIL,NAIROBI WILSON,NAIROBI,KENYA,-1.322,36.815
HKNY,NYK,NANYUKI,NANYUKI,KENYA,-0.061,37.039
HKRE,N/A,NAIROBI EASTLEIGH,NAIROBI,KENYA,-1.277,36.862
HKSA,N/A,N/A,EMBAKASI,KENYA,0,0
HKSB,UAS,N/A,SAMBURU,KENYA,0,0
HKVO,N/A,N/A,VOI,KENYA,0,0
HKWJ,WJR,WAJIR,WAJIR,KENYA,1.733,40.091
HLFL,N/A,BU ATTIFEL,BUATTIFEL,LIBYA,28.795,22.081
HLGL,N/A,WAREHOUSE 59E,GIALLO,LIBYA,28.638,21.438
HLGT,GHT,GHAT,GHAT,LIBYA,25.146,10.143
HLKF,AKF,KUFRA,KUFRA,LIBYA,24.179,23.314
HLLB,BEN,BENINA,BENGHAZI,LIBYA,32.097,20.269
HLLO,N/A,N/A,METEGA,LIBYA,0,0
HLLQ,N/A,EL BEIDA,EL BEIDA,LIBYA,32.789,21.964
HLLS,SEB,SEBHA,SEBHA,LIBYA,26.987,14.473
HLLT,TIP,TRIPOLI INTERNATIONAL,TRIPOLI,LIBYA,32.663,13.159
HLMB,N/A,MARSA BREGA,MARSA BREGA,LIBYA,30.378,19.576
HLNF,N/A,RAS LANUF OIL,RAS LANOUF V 40,LIBYA,30.5,18.527
HLON,N/A,HON,HON,LIBYA,29.11,15.966
HLRA,N/A,DAHRA,DAHRA,LIBYA,29.47,17.931
HLRF,N/A,N/A,JAREF,LIBYA,0,0
HLSD,N/A,N/A,ESSIDER,LIBYA,0,0
HLTD,LTD,GHADAMES EAST,GHADAMES,LIBYA,30.152,9.715
HLZA,N/A,ZELLA 74,ZELLA 74,LIBYA,28.59,17.294
HRYG,GYI,GISENYI,GISENYI,RWANDA,-1.677,29.259
HRYI,N/A,N/A,BUTARE,RWANDA,0,0
HRYN,N/A,N/A,NEMBA,RWANDA,0,0
HRYO,N/A,N/A,GABIRO,RWANDA,0,0
HRYR,KGL,KIGALI INTERNATIONAL,KIGALI,RWANDA,-1.969,30.139
HRYU,RHG,N/A,RUHENGERI,RWANDA,0,0
HRZA,KME,KAMEMBE,KAMEMBE,RWANDA,-2.462,28.908
HSAK,N/A,N/A,AKOBO,SUDAN,0,0
HSAT,ATB,N/A,ATBARA,SUDAN,0,0
HSAW,N/A,N/A,AWEIL,SUDAN,0,0
HSBR,N/A,N/A,BOR,SUDAN,0,0
HSBT,N/A,N/A,BENTU,SUDAN,0,0
HSCG,N/A,N/A,ERKOWIT,SUDAN,0,0
HSCN,EGN,N/A,GENEINA,SUDAN,0,0
HSDB,N/A,N/A,DEBBA,SUDAN,0,0
HSDL,N/A,N/A,DILLING,SUDAN,0,0
HSDM,N/A,N/A,DUEIM,SUDAN,0,0
HSDN,DOG,DONGOLA,DONGOLA,SUDAN,19.154,30.43
HSDZ,N/A,DAMAZIN,DAMAZIN,SUDAN,11.786,34.336
HSFS,ELF,EL FASHER,EL FASHER,SUDAN,13.615,25.325
HSGF,N/A,N/A,GEDAREF,SUDAN,0,0
HSGG,N/A,N/A,DINDER,SUDAN,0,0
HSGO,N/A,N/A,GOGERIAL,SUDAN,0,0
HSKA,KSL,KASSALA,KASSALA,SUDAN,15.386,36.328
HSKG,N/A,N/A,KHASHIM EL GIRBA,SUDAN,0,0
HSKI,N/A,N/A,KOSTI,SUDAN,0,0
HSKJ,N/A,N/A,KAGO KAJU,SUDAN,0,0
HSKP,N/A,N/A,KAPOETA,SUDAN,0,0
HSLI,N/A,N/A,KADUGLI,SUDAN,0,0
HSLR,N/A,N/A,LIRANGU,SUDAN,0,0
HSMD,N/A,N/A,MARIDI,SUDAN,0,0
HSMK,N/A,N/A,RUMBEK,SUDAN,0,0
HSMR,MWE,N/A,MEROWE,SUDAN,0,0
HSNA,N/A,N/A,NASIR,SUDAN,0,0
HSND,N/A,N/A,SHENDI,SUDAN,0,0
HSNH,N/A,N/A,NAHUD,SUDAN,0,0
HSNL,UYL,NYALA,NYALA,SUDAN,12.054,24.955
HSNM,N/A,N/A,NIMULE,SUDAN,0,0
HSNR,N/A,N/A,SENNAR,SUDAN,0,0
HSNW,N/A,N/A,NEW HALFA,SUDAN,0,0
HSOB,EBD,EL OBEID,EL OBEID,SUDAN,13.153,30.232
HSPA,N/A,N/A,PACHELLA,SUDAN,0,0
HSPI,N/A,N/A,PIBOR,SUDAN,0,0
HSRJ,N/A,N/A,RAGA,SUDAN,0,0
HSRN,N/A,N/A,RENK,SUDAN,0,0
HSSJ,JUB,JUBA,JUBA,SUDAN,4.872,31.601
HSSM,MAK,MALAKAL,MALAKAL,SUDAN,9.559,31.652
HSSP,PZU,PORT SUDAN,PORT SUDAN,SUDAN,19.576,37.216
HSSS,KRT,KHARTOUM,KHARTOUM,SUDAN,15.589,32.553
HSSW,N/A,N/A,WADI HALFA,SUDAN,0,0
HSTO,N/A,N/A,TONG,SUDAN,0,0
HSTR,N/A,N/A,TORIT,SUDAN,0,0
HSTU,N/A,N/A,TUMBURA,SUDAN,0,0
HSWW,WUU,WAU,WAU,SUDAN,7.726,27.979
HSYA,N/A,N/A,YAMBIO,SUDAN,0,0
HSYE,N/A,N/A,YEI,SUDAN,0,0
HSYL,N/A,N/A,YIROL,SUDAN,0,0
HSZA,N/A,N/A,ZALINGEI,SUDAN,0,0
HTAR,ARK,ARUSHA,ARUSHA,TANZANIA,-3.368,36.633
HTBU,BKZ,N/A,BUKOBA,TANZANIA,0,0
HTDA,DAR,DAR ES SALAAM,DAR ES SALAAM,TANZANIA,-6.878,39.203
HTDO,DOD,DODOMA,DODOMA,TANZANIA,-6.17,35.752
HTFI,N/A,N/A,FORT IKOMA,TANZANIA,0,0
HTIR,IRI,IRINGA,IRINGA,TANZANIA,-7.669,35.752
HTKA,N/A,N/A,KIGOMA,TANZANIA,0,0
HTKI,N/A,N/A,KILWA MASOKO,TANZANIA,0,0
HTKJ,JRO,KILIMANJARO INTERNATIONAL,KILIMANJARO,TANZANIA,-3.429,37.074
HTKO,N/A,N/A,KONGWA,TANZANIA,0,0
HTKT,N/A,N/A,KILIMATINDE,TANZANIA,0,0
HTLI,LDI,N/A,LINDI,TANZANIA,0,0
HTLM,N/A,LAKE MANYARA,LAKE MANYARA,TANZANIA,-3.376,35.818
HTLO,N/A,N/A,LOBO WILDLIFE LODGE,TANZANIA,0,0
HTMA,MFA,N/A,MAFIA,TANZANIA,0,0
HTMB,N/A,N/A,MBEYA,TANZANIA,0,0
HTMD,N/A,MWADUI,MWADUI,TANZANIA,-3.514,33.619
HTMG,N/A,N/A,MOROGORO,TANZANIA,0,0
HTMI,N/A,N/A,MASASI,TANZANIA,0,0
HTMK,N/A,N/A,MIKUMI,TANZANIA,0,0
HTMO,N/A,N/A,MOMBO,TANZANIA,0,0
HTMP,N/A,N/A,MPANDA,TANZANIA,0,0
HTMR,N/A,N/A,MSEMBE-RUAHA,TANZANIA,0,0
HTMS,QSI,MOSHI,MOSHI,TANZANIA,-3.363,37.323
HTMT,MYW,MTWARA,MTWARA,TANZANIA,-10.339,40.182
